Zeit (TT-MM hh:mm),Wärme gesamt (kW),Kälte gesamt (kW),Strom gesamt (kW),Zone 1-Raumwärme (kW),Zone 1-Trinkwarmwasser (kW),Zone 1-Klimatisierung (kW),Zone 1-Prozesskälte (kW),Zone 1-Nutzerstrom (kW),Zone 1-Elektromobilität (kW)
12-08 01:00,20.5,0.0,0.0,12.899999618530273,7.599999904632568,0,0,0,0
12-08 02:00,21.7,0.0,0.0,13.699999809265137,8.0,0,0,0,0
12-08 03:00,28.3,0.0,0.0,19.600000381469727,8.699999809265137,0,0,0,0
12-08 04:00,22.0,0.0,0.0,12.899999618530273,9.100000381469727,0,0,0,0
12-08 05:00,26.1,0.0,0.0,14.100000381469727,12.0,0,0,0,0
12-08 06:00,33.0,0.0,0.0,14.5,18.5,0,0,0,0
12-08 07:00,43.9,0.0,0.0,13.5,30.399999618530273,0,0,0,0
12-08 08:00,53.3,0.0,0.0,6.0,47.400001525878906,0,0,0,0
12-08 09:00,63.8,0.0,0.0,5.699999809265137,58.099998474121094,0,0,0,0
12-08 10:00,68.7,0.0,0.0,5.800000190734863,62.900001525878906,0,0,0,0
12-08 11:00,73.2,0.0,0.0,6.699999809265137,66.5,0,0,0,0
12-08 12:00,82.6,0.0,0.0,7.900000095367432,74.69999694824219,0,0,0,0
12-08 13:00,77.3,0.0,0.0,7.400000095367432,69.9000015258789,0,0,0,0
12-08 14:00,73.1,0.0,0.0,6.599999904632568,66.5,0,0,0,0
12-08 15:00,71.2,0.0,0.0,6.199999809265137,65.0,0,0,0,0
12-08 16:00,67.6,0.0,0.0,6.199999809265137,61.400001525878906,0,0,0,0
12-08 17:00,60.7,0.0,0.0,6.5,54.20000076293945,0,0,0,0
12-08 18:00,47.3,0.0,0.0,6.099999904632568,41.20000076293945,0,0,0,0
12-08 19:00,36.1,0.0,0.0,5.5,30.600000381469727,0,0,0,0
